split,class_folder,class_id,scientific_name,common_name,venom_status,country,continent,uuid,source_member,destination_path
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,8281d389b55041e58fbd7c99870c0f20,train/26/8281d389b55041e58fbd7c99870c0f20.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\8281d389b55041e58fbd7c99870c0f20.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,e7ced658c3cd424e823782b2198a93c4,train/26/e7ced658c3cd424e823782b2198a93c4.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\e7ced658c3cd424e823782b2198a93c4.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,92d706cb20bb40738b4d32135f50d9d9,train/26/92d706cb20bb40738b4d32135f50d9d9.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\92d706cb20bb40738b4d32135f50d9d9.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,e0ce9c96db37400ca6efa36b308e228f,train/26/e0ce9c96db37400ca6efa36b308e228f.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\e0ce9c96db37400ca6efa36b308e228f.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,7d6d1e1428f24a598923bd651bce6d82,train/26/7d6d1e1428f24a598923bd651bce6d82.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\7d6d1e1428f24a598923bd651bce6d82.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,75e0363849d0482797132da58bd235fb,train/26/75e0363849d0482797132da58bd235fb.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\75e0363849d0482797132da58bd235fb.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,a0aab368f6104c88923691e6277080b3,train/26/a0aab368f6104c88923691e6277080b3.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\a0aab368f6104c88923691e6277080b3.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,09fabad9069f4041a77f751fa3b095a1,train/26/09fabad9069f4041a77f751fa3b095a1.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\09fabad9069f4041a77f751fa3b095a1.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Malaysia,Asia,fb52ba551ebe4a148d8e9d63b8c21cfd,train/26/fb52ba551ebe4a148d8e9d63b8c21cfd.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\fb52ba551ebe4a148d8e9d63b8c21cfd.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,bddb2cefe46a4b858723039ec7b0d923,train/26/bddb2cefe46a4b858723039ec7b0d923.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\bddb2cefe46a4b858723039ec7b0d923.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,f951f9cbd9d64dc7916b4c4837cbb94f,train/26/f951f9cbd9d64dc7916b4c4837cbb94f.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\f951f9cbd9d64dc7916b4c4837cbb94f.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,4f673c05784747deac8c829b24457c5a,train/26/4f673c05784747deac8c829b24457c5a.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\4f673c05784747deac8c829b24457c5a.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,f89855a3499c424483aa7969bde57e48,train/26/f89855a3499c424483aa7969bde57e48.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\f89855a3499c424483aa7969bde57e48.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,d25cfa4118c44ffcb0359be715262b82,train/26/d25cfa4118c44ffcb0359be715262b82.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\d25cfa4118c44ffcb0359be715262b82.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,7cd2d0770b3843adb778b150a25af88f,train/26/7cd2d0770b3843adb778b150a25af88f.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\7cd2d0770b3843adb778b150a25af88f.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,bf0277959e3b44d6b26176f250d25063,train/26/bf0277959e3b44d6b26176f250d25063.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\bf0277959e3b44d6b26176f250d25063.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,6e2138e0f6b6478ab96f27cb1df101ce,train/26/6e2138e0f6b6478ab96f27cb1df101ce.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\6e2138e0f6b6478ab96f27cb1df101ce.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,b72f4c40bbba4db190979a7ee4e882d9,train/26/b72f4c40bbba4db190979a7ee4e882d9.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\b72f4c40bbba4db190979a7ee4e882d9.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,9086df3b3eaf4961ac79fd5e5a1a0665,train/26/9086df3b3eaf4961ac79fd5e5a1a0665.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\9086df3b3eaf4961ac79fd5e5a1a0665.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,53bb5ce7ae2b4a06b361a7183ddf6cb0,train/26/53bb5ce7ae2b4a06b361a7183ddf6cb0.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\53bb5ce7ae2b4a06b361a7183ddf6cb0.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,20a47079d6ef45bd9f5decf60db21669,train/26/20a47079d6ef45bd9f5decf60db21669.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\20a47079d6ef45bd9f5decf60db21669.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,cc6daf458b20414e8278a16b81f76b4d,train/26/cc6daf458b20414e8278a16b81f76b4d.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\cc6daf458b20414e8278a16b81f76b4d.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,ff0cb375a8364548980e40e46c8c9b7d,train/26/ff0cb375a8364548980e40e46c8c9b7d.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\ff0cb375a8364548980e40e46c8c9b7d.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,032cf66ace634ff294f8448771383acf,train/26/032cf66ace634ff294f8448771383acf.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\032cf66ace634ff294f8448771383acf.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,54e520dc1fa94c3797aef89fe71f83c7,train/26/54e520dc1fa94c3797aef89fe71f83c7.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\54e520dc1fa94c3797aef89fe71f83c7.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Thailand,Asia,6af65e9cb473424786fd52a09272576f,train/26/6af65e9cb473424786fd52a09272576f.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\6af65e9cb473424786fd52a09272576f.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Malaysia,Asia,4d02b85b82c547afa633cce6f1117ed4,train/26/4d02b85b82c547afa633cce6f1117ed4.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\4d02b85b82c547afa633cce6f1117ed4.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,008385bed6a943d18442885fca1a0d1e,train/26/008385bed6a943d18442885fca1a0d1e.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\008385bed6a943d18442885fca1a0d1e.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,83bbb7a32dfb411d80ad38b826e200e2,train/26/83bbb7a32dfb411d80ad38b826e200e2.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\83bbb7a32dfb411d80ad38b826e200e2.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,6d95f88aef994ff7a98394f45e89a2ee,train/26/6d95f88aef994ff7a98394f45e89a2ee.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\6d95f88aef994ff7a98394f45e89a2ee.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,f862e0cb133a4d30a38212393d982726,train/26/f862e0cb133a4d30a38212393d982726.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\f862e0cb133a4d30a38212393d982726.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Vietnam,Asia,7d9ec44bac6141b3ae85b2e52c961de6,train/26/7d9ec44bac6141b3ae85b2e52c961de6.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\7d9ec44bac6141b3ae85b2e52c961de6.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,9491afeb3d774289a23b9fc3fc1096c8,train/26/9491afeb3d774289a23b9fc3fc1096c8.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\9491afeb3d774289a23b9fc3fc1096c8.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,2cac7592bb4741be97e2e46a18a5c729,train/26/2cac7592bb4741be97e2e46a18a5c729.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\2cac7592bb4741be97e2e46a18a5c729.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,299f8290a72b4817a12529b1494fb3f3,train/26/299f8290a72b4817a12529b1494fb3f3.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\299f8290a72b4817a12529b1494fb3f3.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,c0b415f59ceb4881bc35344cc0003a1d,train/26/c0b415f59ceb4881bc35344cc0003a1d.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\c0b415f59ceb4881bc35344cc0003a1d.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,bf3a3403053a40dfb811d1ac8e5b856a,train/26/bf3a3403053a40dfb811d1ac8e5b856a.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\bf3a3403053a40dfb811d1ac8e5b856a.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,eeded267ba3b4d03a40be434b65f780f,train/26/eeded267ba3b4d03a40be434b65f780f.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\eeded267ba3b4d03a40be434b65f780f.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Thailand,Asia,35622ba09b2b473c8cf4d1d424f84381,train/26/35622ba09b2b473c8cf4d1d424f84381.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\35622ba09b2b473c8cf4d1d424f84381.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,f22421da153f409bbb157bb59481e2fc,train/26/f22421da153f409bbb157bb59481e2fc.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\f22421da153f409bbb157bb59481e2fc.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,489f43927445414abf848d0c3ee09adb,train/26/489f43927445414abf848d0c3ee09adb.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\489f43927445414abf848d0c3ee09adb.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,bba7289fc5704d30b577b5d19aa387eb,train/26/bba7289fc5704d30b577b5d19aa387eb.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\bba7289fc5704d30b577b5d19aa387eb.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,3051298e48d94a4d8f805a65bce8e11e,train/26/3051298e48d94a4d8f805a65bce8e11e.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\3051298e48d94a4d8f805a65bce8e11e.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,9cf661019dc14755b323ae7eced4eb28,train/26/9cf661019dc14755b323ae7eced4eb28.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\9cf661019dc14755b323ae7eced4eb28.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,ea2655fe954e4cf6aceacdfdf5eecfd0,train/26/ea2655fe954e4cf6aceacdfdf5eecfd0.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\ea2655fe954e4cf6aceacdfdf5eecfd0.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,47aa3962b6d8420097025b4a77867e16,train/26/47aa3962b6d8420097025b4a77867e16.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\47aa3962b6d8420097025b4a77867e16.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Thailand,Asia,7a32f5278edc48d8bd2eea4387580d73,train/26/7a32f5278edc48d8bd2eea4387580d73.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\7a32f5278edc48d8bd2eea4387580d73.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,37d8a0707ca746dc84687a30446142d0,train/26/37d8a0707ca746dc84687a30446142d0.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\37d8a0707ca746dc84687a30446142d0.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Thailand,Asia,176b2c6b8fa64619908b825d89acefe4,train/26/176b2c6b8fa64619908b825d89acefe4.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\176b2c6b8fa64619908b825d89acefe4.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,b7c41fbe0f3b4c769949ec79cfb9f319,train/26/b7c41fbe0f3b4c769949ec79cfb9f319.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\b7c41fbe0f3b4c769949ec79cfb9f319.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,290dc151e6d04e3ba3bee02aace33384,train/26/290dc151e6d04e3ba3bee02aace33384.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\290dc151e6d04e3ba3bee02aace33384.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,d785c535e4c9476a9c2bc3a11b63801b,train/26/d785c535e4c9476a9c2bc3a11b63801b.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\d785c535e4c9476a9c2bc3a11b63801b.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Thailand,Asia,842a46e3b3f84ab89f5f4933137c6204,train/26/842a46e3b3f84ab89f5f4933137c6204.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\842a46e3b3f84ab89f5f4933137c6204.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,d93a6551f8034209ad00a1a200755923,train/26/d93a6551f8034209ad00a1a200755923.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\d93a6551f8034209ad00a1a200755923.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Malaysia,Asia,b1123e2fb67949248bad951e2b0047f2,train/26/b1123e2fb67949248bad951e2b0047f2.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\b1123e2fb67949248bad951e2b0047f2.jpg
train,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,58b6b1f529dd4eeaaedaf6a25548543b,train/26/58b6b1f529dd4eeaaedaf6a25548543b.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\train\026_Ahaetulla_prasina\58b6b1f529dd4eeaaedaf6a25548543b.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,a4b85822a9b9462eb7c8db92153ec560,train/26/a4b85822a9b9462eb7c8db92153ec560.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\a4b85822a9b9462eb7c8db92153ec560.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,102f68c03c4f4ae2b754de12cbd43bb7,train/26/102f68c03c4f4ae2b754de12cbd43bb7.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\102f68c03c4f4ae2b754de12cbd43bb7.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Thailand,Asia,dea568acb38544679f184b0fc6edf6d3,train/26/dea568acb38544679f184b0fc6edf6d3.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\dea568acb38544679f184b0fc6edf6d3.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Malaysia,Asia,8682740e45dc499ab8c1075693e0ad25,train/26/8682740e45dc499ab8c1075693e0ad25.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\8682740e45dc499ab8c1075693e0ad25.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,702fe26ea78f4eada07fa182afb46fb8,train/26/702fe26ea78f4eada07fa182afb46fb8.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\702fe26ea78f4eada07fa182afb46fb8.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,e016aef83b984b01917f1c60763ada9e,train/26/e016aef83b984b01917f1c60763ada9e.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\e016aef83b984b01917f1c60763ada9e.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Malaysia,Asia,63848123eb9e4ca3ad4f702466257fdb,train/26/63848123eb9e4ca3ad4f702466257fdb.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\63848123eb9e4ca3ad4f702466257fdb.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,7e1ee19f4eec495d8cbcf31edce484a6,train/26/7e1ee19f4eec495d8cbcf31edce484a6.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\7e1ee19f4eec495d8cbcf31edce484a6.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,b6217f343ac54253ae6276708da02013,train/26/b6217f343ac54253ae6276708da02013.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\b6217f343ac54253ae6276708da02013.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,7bf58e81e2d64b8ab4dd8191ba6376f7,train/26/7bf58e81e2d64b8ab4dd8191ba6376f7.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\7bf58e81e2d64b8ab4dd8191ba6376f7.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,a6600b0dadb54c2aab82010d9b773603,train/26/a6600b0dadb54c2aab82010d9b773603.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\a6600b0dadb54c2aab82010d9b773603.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,3eb195e2a0f0419283d8df02d80416a7,train/26/3eb195e2a0f0419283d8df02d80416a7.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\3eb195e2a0f0419283d8df02d80416a7.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Malaysia,Asia,7d53ce47e84f40c696185400f3b39fdf,train/26/7d53ce47e84f40c696185400f3b39fdf.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\7d53ce47e84f40c696185400f3b39fdf.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,db2d23ce661d445d83a1b6a1ded8e25e,train/26/db2d23ce661d445d83a1b6a1ded8e25e.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\db2d23ce661d445d83a1b6a1ded8e25e.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,beef7b633ffa453ba545054dcc8f98b0,train/26/beef7b633ffa453ba545054dcc8f98b0.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\beef7b633ffa453ba545054dcc8f98b0.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,29867264802c4835a3bf583c216b6e91,train/26/29867264802c4835a3bf583c216b6e91.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\29867264802c4835a3bf583c216b6e91.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,d4c9f34d325745e7a2b3c76fd6e5fae6,train/26/d4c9f34d325745e7a2b3c76fd6e5fae6.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\d4c9f34d325745e7a2b3c76fd6e5fae6.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,74296542c2874863974da4645410a4f3,train/26/74296542c2874863974da4645410a4f3.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\74296542c2874863974da4645410a4f3.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,5b384f990d904585a073856d50a9726d,train/26/5b384f990d904585a073856d50a9726d.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\5b384f990d904585a073856d50a9726d.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,2309e5272c134fa79da320821c08e88c,train/26/2309e5272c134fa79da320821c08e88c.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\2309e5272c134fa79da320821c08e88c.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,unknown,unknown,0f13f1c263c94602b0462353ff3d188b,train/26/0f13f1c263c94602b0462353ff3d188b.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\0f13f1c263c94602b0462353ff3d188b.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Singapore,Asia,718ea334eee54dd79fa07c150f591883,train/26/718ea334eee54dd79fa07c150f591883.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\718ea334eee54dd79fa07c150f591883.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,49aaf2871e0f4e6eb5e238da6fc5060c,train/26/49aaf2871e0f4e6eb5e238da6fc5060c.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\49aaf2871e0f4e6eb5e238da6fc5060c.jpg
val,026_Ahaetulla_prasina,26,Ahaetulla prasina,Asian vine snake,Non Venomous,Indonesia,Asia,3e7d848b61884577b99ff8d05c62568d,train/26/3e7d848b61884577b99ff8d05c62568d.jpg,data\active\Snake Species Pilot 51 Targeted B2 Confusion\val\026_Ahaetulla_prasina\3e7d848b61884577b99ff8d05c62568d.jpg
